Problem ID,Problem Name,Status,Comment,Rating,Contest Name,Contest Date,Problem Link,Platform,Check,Contest Link,Last Edit
1057B,DDoS,,,1400,Mail.Ru Cup 2018 - Practice Round,"October 12, 2018",https://codeforces.com/contest/1057/problem/B,Codeforces,No,https://codeforces.com/contest/1057,"March 3, 2022 11:58 PM"
1061B,Views Matter,,,1400,Codeforces Round #523 (Div. 2),"November 22, 2018",https://codeforces.com/contest/1061/problem/B,Codeforces,No,https://codeforces.com/contest/1061,"April 27, 2022 4:49 PM"
1066C,Books Queries,,,1400,Codeforces Round #515 (Div. 3),"October 12, 2018",https://codeforces.com/contest/1066/problem/C,Codeforces,No,https://codeforces.com/contest/1066,"April 27, 2022 4:49 PM"
1068A,Birthday,Check,,1400,"Codeforces Round #518 (Div. 2) [Thanks, Mail.Ru!]","October 24, 2018",https://codeforces.com/contest/1068/problem/A,Codeforces,No,https://codeforces.com/contest/1068,"May 5, 2022 3:10 PM"
107A,Dorm Water Supply,Solved,,1400,Codeforces Beta Round #83 (Div. 1 Only),"August 23, 2011",https://codeforces.com/contest/107/problem/A,Codeforces,No,https://codeforces.com/contest/107,"May 1, 2022 10:56 PM"
1088C,Ehab and a 2-operation task,Check,,1400,Codeforces Round #525 (Div. 2),"December 4, 2018",https://codeforces.com/contest/1088/problem/C,Codeforces,No,https://codeforces.com/contest/1088,"May 5, 2022 3:17 PM"
108B,Datatypes,Check,,1400,Codeforces Beta Round #83 (Div. 2 Only),"August 23, 2011",https://codeforces.com/contest/108/problem/B,Codeforces,No,https://codeforces.com/contest/108,"May 5, 2022 10:03 PM"
1091C,New Year and the Sphere Transmission,,,1400,Good Bye 2018,"December 30, 2018",https://codeforces.com/contest/1091/problem/C,Codeforces,No,https://codeforces.com/contest/1091,"April 27, 2022 4:49 PM"
1095C,Powers Of Two,,,1400,Codeforces Round #529 (Div. 3),"December 27, 2018",https://codeforces.com/contest/1095/problem/C,Codeforces,No,https://codeforces.com/contest/1095,"April 27, 2022 4:49 PM"
1097C,Yuhao and a Parenthesis,,,1400,Hello 2019,"January 4, 2019",https://codeforces.com/contest/1097/problem/C,Codeforces,No,https://codeforces.com/contest/1097,"April 27, 2022 4:49 PM"
1102B,Array K-Coloring,,,1400,Codeforces Round #531 (Div. 3),"January 9, 2019",https://codeforces.com/contest/1102/problem/B,Codeforces,No,https://codeforces.com/contest/1102,"April 27, 2022 4:49 PM"
1103A,Grid game,,,1400,Codeforces Round #534 (Div. 1),"January 22, 2019",https://codeforces.com/contest/1103/problem/A,Codeforces,No,https://codeforces.com/contest/1103,"April 27, 2022 4:49 PM"
1108D,Diverse Garland,,,1400,Codeforces Round #535 (Div. 3),"January 23, 2019",https://codeforces.com/contest/1108/problem/D,Codeforces,No,https://codeforces.com/contest/1108,"April 27, 2022 4:49 PM"
1110B,Tape,,,1400,Codeforces Global Round 1,"February 7, 2019",https://codeforces.com/contest/1110/problem/B,Codeforces,No,https://codeforces.com/contest/1110,"April 27, 2022 4:49 PM"
111A,Petya and Inequiations,Solved,,1400,Codeforces Beta Round #85 (Div. 1 Only),"September 3, 2011",https://codeforces.com/contest/111/problem/A,Codeforces,No,https://codeforces.com/contest/111,"May 1, 2022 10:56 PM"
1130C,Connect,Check,,1400,Codeforces Round #542 [Alex Lopashev Thanks-Round] (Div. 2),"February 24, 2019",https://codeforces.com/contest/1130/problem/C,Codeforces,No,https://codeforces.com/contest/1130,"May 5, 2022 3:16 PM"
1131B,Draw!,Check,,1400,Codeforces Round #541 (Div. 2),"February 23, 2019",https://codeforces.com/contest/1131/problem/B,Codeforces,No,https://codeforces.com/contest/1131,"May 5, 2022 3:12 PM"
1143C,Queen,Check,,1400,Codeforces Round #549 (Div. 2),"March 30, 2019",https://codeforces.com/contest/1143/problem/C,Codeforces,No,https://codeforces.com/contest/1143,"May 5, 2022 3:16 PM"
1144D,Equalize Them All,,,1400,Codeforces Round #550 (Div. 3),"March 31, 2019",https://codeforces.com/contest/1144/problem/D,Codeforces,No,https://codeforces.com/contest/1144,"April 27, 2022 4:49 PM"
1154C,Gourmet Cat,,,1400,Codeforces Round #552 (Div. 3),"April 16, 2019",https://codeforces.com/contest/1154/problem/C,Codeforces,No,https://codeforces.com/contest/1154,"April 27, 2022 4:49 PM"
1156A,Inscribed Figures,,,1400,Educational Codeforces Round 64 (Rated for Div. 2),"May 1, 2019",https://codeforces.com/contest/1156/problem/A,Codeforces,No,https://codeforces.com/contest/1156,"April 27, 2022 4:49 PM"
1162B,Double Matrix,Check,,1400,Codeforces Round #557 (Div. 2) [based on Forethought Future Cup - Final Round],"May 4, 2019",https://codeforces.com/contest/1162/problem/B,Codeforces,No,https://codeforces.com/contest/1162,"May 5, 2022 3:14 PM"
1167B,Lost Numbers,,,1400,Educational Codeforces Round 65 (Rated for Div. 2),"May 15, 2019",https://codeforces.com/contest/1167/problem/B,Codeforces,No,https://codeforces.com/contest/1167,"April 27, 2022 4:49 PM"
1167C,News Distribution,,,1400,Educational Codeforces Round 65 (Rated for Div. 2),"May 15, 2019",https://codeforces.com/contest/1167/problem/C,Codeforces,No,https://codeforces.com/contest/1167,"April 27, 2022 4:49 PM"
1183C,Computer Game,,,1400,Codeforces Round #570 (Div. 3),"June 26, 2019",https://codeforces.com/contest/1183/problem/C,Codeforces,No,https://codeforces.com/contest/1183,"April 27, 2022 4:49 PM"
1183D,Candy Box (easy version),,,1400,Codeforces Round #570 (Div. 3),"June 26, 2019",https://codeforces.com/contest/1183/problem/D,Codeforces,No,https://codeforces.com/contest/1183,"April 27, 2022 4:49 PM"
1184B1,The Doctor Meets Vader (Easy),,,1400,"Helvetic Coding Contest 2019 online mirror (teams allowed, unrated)","July 7, 2019",https://codeforces.com/contest/1184/problem/B1,Codeforces,No,https://codeforces.com/contest/1184,"April 27, 2022 4:49 PM"
1189C,Candies!,Check,,1400,Codeforces Round #572 (Div. 2),"July 5, 2019",https://codeforces.com/contest/1189/problem/C,Codeforces,No,https://codeforces.com/contest/1189,"May 5, 2022 3:16 PM"
1190A,Tokitsukaze and Discard Items,,,1400,Codeforces Round #573 (Div. 1),"July 12, 2019",https://codeforces.com/contest/1190/problem/A,Codeforces,No,https://codeforces.com/contest/1190,"April 27, 2022 4:49 PM"
1195C,Basketball Exercise,,,1400,Codeforces Round #574 (Div. 2),"July 17, 2019",https://codeforces.com/contest/1195/problem/C,Codeforces,No,https://codeforces.com/contest/1195,"April 27, 2022 4:49 PM"
1197C,Array Splitting,,,1400,Educational Codeforces Round 69 (Rated for Div. 2),"July 22, 2019",https://codeforces.com/contest/1197/problem/C,Codeforces,No,https://codeforces.com/contest/1197,"April 27, 2022 4:49 PM"
1200C,Round Corridor,Check,,1400,Codeforces Round #578 (Div. 2),"August 11, 2019",https://codeforces.com/contest/1200/problem/C,Codeforces,No,https://codeforces.com/contest/1200,"May 5, 2022 3:17 PM"
1201C,Maximum Median,Check,,1400,Codeforces Round #577 (Div. 2),"August 4, 2019",https://codeforces.com/contest/1201/problem/C,Codeforces,No,https://codeforces.com/contest/1201,"May 5, 2022 3:17 PM"
120D,Three Sons,Check,,1400,"School Regional Team Contest, Saratov, 2011","October 18, 2011",https://codeforces.com/contest/120/problem/D,Codeforces,No,https://codeforces.com/contest/120,"May 6, 2022 12:14 AM"
120E,Put Knight!,Check,,1400,"School Regional Team Contest, Saratov, 2011","October 18, 2011",https://codeforces.com/contest/120/problem/E,Codeforces,No,https://codeforces.com/contest/120,"May 6, 2022 5:59 AM"
120F,Spiders,Check,,1400,"School Regional Team Contest, Saratov, 2011","October 18, 2011",https://codeforces.com/contest/120/problem/F,Codeforces,No,https://codeforces.com/contest/120,"May 5, 2022 4:07 PM"
1214A,Optimal Currency Exchange,Check,,1400,"Codeforces Round #583 (Div. 1 + Div. 2, based on Olympiad of Metropolises)","September 4, 2019",https://codeforces.com/contest/1214/problem/A,Codeforces,No,https://codeforces.com/contest/1214,"May 5, 2022 3:10 PM"
1215B,The Number of Products,Check,,1400,Codeforces Round #585 (Div. 2),"September 15, 2019",https://codeforces.com/contest/1215/problem/B,Codeforces,No,https://codeforces.com/contest/1215,"May 5, 2022 3:14 PM"
1228B,Filling the Grid,Check,,1400,Codeforces Round #589 (Div. 2),"September 29, 2019",https://codeforces.com/contest/1228/problem/B,Codeforces,No,https://codeforces.com/contest/1228,"May 5, 2022 3:12 PM"
1245C,Constanze's Machine,Check,,1400,Codeforces Round #597 (Div. 2),"November 1, 2019",https://codeforces.com/contest/1245/problem/C,Codeforces,No,https://codeforces.com/contest/1245,"May 5, 2022 3:16 PM"
124B,Permutations,Check,,1400,Codeforces Beta Round #92 (Div. 2 Only),"November 3, 2011",https://codeforces.com/contest/124/problem/B,Codeforces,No,https://codeforces.com/contest/124,"May 5, 2022 7:36 PM"
1250A,Berstagram,,,1400,"2019-2020 ICPC, NERC, Southern and Volga Russian Regional Contest (Online Mirror, ICPC Rules, Teams Preferred)","October 27, 2019",https://codeforces.com/contest/1250/problem/A,Codeforces,No,https://codeforces.com/contest/1250,"April 27, 2022 4:49 PM"
1251B,Binary Palindromes,,,1400,Educational Codeforces Round 75 (Rated for Div. 2),"October 24, 2019",https://codeforces.com/contest/1251/problem/B,Codeforces,No,https://codeforces.com/contest/1251,"April 27, 2022 4:49 PM"
1253B,Silly Mistake,Check,,1400,Codeforces Round #600 (Div. 2),"November 16, 2019",https://codeforces.com/contest/1253/problem/B,Codeforces,No,https://codeforces.com/contest/1253,"May 5, 2022 3:14 PM"
1256B,Minimize the Permutation,,,1400,Codeforces Round #598 (Div. 3),"November 4, 2019",https://codeforces.com/contest/1256/problem/B,Codeforces,No,https://codeforces.com/contest/1256,"April 27, 2022 4:49 PM"
125A,Measuring Lengths in Baden,Check,,1400,Codeforces Testing Round #2,"October 29, 2011",https://codeforces.com/contest/125/problem/A,Codeforces,No,https://codeforces.com/contest/125,"May 5, 2022 10:03 PM"
1263B,PIN Codes,Solved,,1400,Codeforces Round #603 (Div. 2),"November 29, 2019",https://codeforces.com/contest/1263/problem/B,Codeforces,No,https://codeforces.com/contest/1263,"May 1, 2022 10:58 PM"
1263C,Everyone is a Winner!,Check,,1400,Codeforces Round #603 (Div. 2),"November 29, 2019",https://codeforces.com/contest/1263/problem/C,Codeforces,No,https://codeforces.com/contest/1263,"May 5, 2022 3:17 PM"
1266C,Diverse Matrix,,,1400,Codeforces Global Round 6,"December 17, 2019",https://codeforces.com/contest/1266/problem/C,Codeforces,No,https://codeforces.com/contest/1266,"April 27, 2022 4:49 PM"
1270C,Make Good,,,1400,Good Bye 2019,"December 29, 2019",https://codeforces.com/contest/1270/problem/C,Codeforces,No,https://codeforces.com/contest/1270,"April 27, 2022 4:49 PM"
1276A,As Simple as One and Two,,,1400,"Codeforces Round #606 (Div. 1, based on Technocup 2020 Elimination Round 4)","December 14, 2019",https://codeforces.com/contest/1276/problem/A,Codeforces,No,https://codeforces.com/contest/1276,"April 27, 2022 4:49 PM"
1279C,Stack of Presents,,,1400,Educational Codeforces Round 79 (Rated for Div. 2),"December 27, 2019",https://codeforces.com/contest/1279/problem/C,Codeforces,No,https://codeforces.com/contest/1279,"April 27, 2022 4:49 PM"
1282B1,K for the Price of One (Easy Version),,,1400,Codeforces Round #610 (Div. 2),"December 24, 2019",https://codeforces.com/contest/1282/problem/B1,Codeforces,No,https://codeforces.com/contest/1282,"April 27, 2022 4:49 PM"
1284B,New Year and Ascent Sequence,Solved,,1400,Hello 2020,"January 4, 2020",https://codeforces.com/contest/1284/problem/B,Codeforces,No,https://codeforces.com/contest/1284,"May 1, 2022 10:58 PM"
1285C,Fadi and LCM,Solved,,1400,Codeforces Round #613 (Div. 2),"January 10, 2020",https://codeforces.com/contest/1285/problem/C,Codeforces,No,https://codeforces.com/contest/1285,"May 1, 2022 10:58 PM"
1292A,NEKO's Maze Game,Solved,,1400,Codeforces Round #614 (Div. 1),"January 19, 2020",https://codeforces.com/contest/1292/problem/A,Codeforces,No,https://codeforces.com/contest/1292,"May 1, 2022 10:58 PM"
1303B,National Project,Solved,,1400,Educational Codeforces Round 82 (Rated for Div. 2),"February 12, 2020",https://codeforces.com/contest/1303/problem/B,Codeforces,No,https://codeforces.com/contest/1303,"May 1, 2022 10:58 PM"
130B,Gnikool Ssalg,Check,,1400,Unknown Language Round #4,"November 20, 2011",https://codeforces.com/contest/130/problem/B,Codeforces,No,https://codeforces.com/contest/130,"May 5, 2022 7:37 PM"
1312C,Adding Powers,,,1400,Educational Codeforces Round 83 (Rated for Div. 2),"March 9, 2020",https://codeforces.com/contest/1312/problem/C,Codeforces,No,https://codeforces.com/contest/1312,"April 27, 2022 4:49 PM"
1316B,String Modification,,,1400,CodeCraft-20 (Div. 2),"March 4, 2020",https://codeforces.com/contest/1316/problem/B,Codeforces,No,https://codeforces.com/contest/1316,"April 27, 2022 4:49 PM"
131C,The World is a Theatre,Check,,1400,Codeforces Beta Round #95 (Div. 2),"November 25, 2011",https://codeforces.com/contest/131/problem/C,Codeforces,No,https://codeforces.com/contest/131,"May 5, 2022 10:04 PM"
1320A,Journey Planning,Solved,,1400,"Codeforces Round #625 (Div. 1, based on Technocup 2020 Final Round)","March 1, 2020",https://codeforces.com/contest/1320/problem/A,Codeforces,No,https://codeforces.com/contest/1320,"May 1, 2022 10:58 PM"
1324D,Pair of Topics,,,1400,Codeforces Round #627 (Div. 3),"March 12, 2020",https://codeforces.com/contest/1324/problem/D,Codeforces,No,https://codeforces.com/contest/1324,"April 27, 2022 4:49 PM"
1330B,Dreamoon Likes Permutations,,,1400,"Codeforces Round #631 (Div. 2) - Thanks, Denis aramis Shitov!","April 3, 2020",https://codeforces.com/contest/1330/problem/B,Codeforces,No,https://codeforces.com/contest/1330,"April 27, 2022 4:49 PM"
1332B,Composite Coloring,,,1400,Codeforces Round #630 (Div. 2),"March 31, 2020",https://codeforces.com/contest/1332/problem/B,Codeforces,No,https://codeforces.com/contest/1332,"April 27, 2022 4:49 PM"
1346B,Boot Camp,,,1400,Kotlin Heroes: Episode 4,"May 29, 2020",https://codeforces.com/contest/1346/problem/B,Codeforces,No,https://codeforces.com/contest/1346,"March 3, 2022 11:58 PM"
1348B,Phoenix and Beauty,,,1400,Codeforces Round #638 (Div. 2),"May 1, 2020",https://codeforces.com/contest/1348/problem/B,Codeforces,No,https://codeforces.com/contest/1348,"April 27, 2022 4:49 PM"
1350B,Orac and Models,,,1400,Codeforces Round #641 (Div. 2),"May 12, 2020",https://codeforces.com/contest/1350/problem/B,Codeforces,No,https://codeforces.com/contest/1350,"April 27, 2022 4:49 PM"
1351C,Skier,,,1400,Testing Round #16 (Unrated),"May 7, 2020",https://codeforces.com/contest/1351/problem/C,Codeforces,No,https://codeforces.com/contest/1351,"April 27, 2022 4:49 PM"
1354C1,Simple Polygon Embedding,,,1400,Educational Codeforces Round 87 (Rated for Div. 2),"May 17, 2020",https://codeforces.com/contest/1354/problem/C1,Codeforces,No,https://codeforces.com/contest/1354,"April 27, 2022 4:49 PM"
1355D,Game With Array,,,1400,Codeforces Round #643 (Div. 2),"May 16, 2020",https://codeforces.com/contest/1355/problem/D,Codeforces,No,https://codeforces.com/contest/1355,"April 27, 2022 4:49 PM"
1362C,Johnny and Another Rating Drop,,,1400,"Codeforces Round #647 (Div. 2) - Thanks, Algo Muse!","June 4, 2020",https://codeforces.com/contest/1362/problem/C,Codeforces,No,https://codeforces.com/contest/1362,"April 27, 2022 4:49 PM"
1363B,Subsequence Hate,,,1400,Codeforces Round #646 (Div. 2),"May 31, 2020",https://codeforces.com/contest/1363/problem/B,Codeforces,No,https://codeforces.com/contest/1363,"April 27, 2022 4:49 PM"
1365C,Rotation Matching,,,1400,Codeforces Round #648 (Div. 2),"June 7, 2020",https://codeforces.com/contest/1365/problem/C,Codeforces,No,https://codeforces.com/contest/1365,"April 27, 2022 4:49 PM"
1369C,RationalLee,,,1400,Codeforces Round #652 (Div. 2),"June 23, 2020",https://codeforces.com/contest/1369/problem/C,Codeforces,No,https://codeforces.com/contest/1369,"April 27, 2022 4:50 PM"
1370C,Number Game,,,1400,Codeforces Round #651 (Div. 2),"June 20, 2020",https://codeforces.com/contest/1370/problem/C,Codeforces,No,https://codeforces.com/contest/1370,"April 27, 2022 4:50 PM"
1374D,Zero Remainder Array,,,1400,Codeforces Round #653 (Div. 3),"June 28, 2020",https://codeforces.com/contest/1374/problem/D,Codeforces,No,https://codeforces.com/contest/1374,"April 27, 2022 4:50 PM"
1375C,Element Extermination,,,1400,Codeforces Global Round 9,"July 4, 2020",https://codeforces.com/contest/1375/problem/C,Codeforces,No,https://codeforces.com/contest/1375,"April 27, 2022 4:50 PM"
1380B,Universal Solution,,,1400,Educational Codeforces Round 91 (Rated for Div. 2),"July 12, 2020",https://codeforces.com/contest/1380/problem/B,Codeforces,No,https://codeforces.com/contest/1380,"April 27, 2022 4:50 PM"
1380C,Create The Teams,,,1400,Educational Codeforces Round 91 (Rated for Div. 2),"July 12, 2020",https://codeforces.com/contest/1380/problem/C,Codeforces,No,https://codeforces.com/contest/1380,"April 27, 2022 4:50 PM"
1393B,Applejack and Storages,Solved,,1400,Codeforces Round #662 (Div. 2),"August 7, 2020",https://codeforces.com/contest/1393/problem/B,Codeforces,No,https://codeforces.com/contest/1393,"May 1, 2022 10:58 PM"
1408B,Arrays Sum,Solved,,1400,Grakn Forces 2020,"September 30, 2020",https://codeforces.com/contest/1408/problem/B,Codeforces,No,https://codeforces.com/contest/1408,"May 1, 2022 10:58 PM"
1415C,Bouncing Ball,,,1400,Technocup 2021 - Elimination Round 2,"November 29, 2020",https://codeforces.com/contest/1415/problem/C,Codeforces,No,https://codeforces.com/contest/1415,"April 27, 2022 4:50 PM"
141B,Hopscotch,Solved,,1400,Codeforces Round #101 (Div. 2),"January 8, 2012",https://codeforces.com/contest/141/problem/B,Codeforces,No,https://codeforces.com/contest/141,"May 1, 2022 10:56 PM"
1421C,Palindromifier,,,1400,Codeforces Round #676 (Div. 2),"October 18, 2020",https://codeforces.com/contest/1421/problem/C,Codeforces,No,https://codeforces.com/contest/1421,"April 27, 2022 4:50 PM"
1425A,Arena of Greed,,,1400,"2020 ICPC, COMPFEST 12, Indonesia Multi-Provincial Contest (Unrated, Online Mirror, ICPC Rules, Teams Preferred)","September 27, 2020",https://codeforces.com/contest/1425/problem/A,Codeforces,No,https://codeforces.com/contest/1425,"April 27, 2022 4:50 PM"
